Chr4	934931	934938	5.493942	-	SRR5874660_peak_8327	934938	0	0.00115413
Chr3	22835141	22835148	6.980001	-	SRR5874660_peak_8100	22835148	0	0
Chr3	8866763	8866770	5.210901	-	SRR5874660_peak_6705	8866770	0	0
Chr2	12670955	12670962	8.079221	+	SRR5874660_peak_4853	12670962	0	0.00134105
Chr5	16828624	16828631	7.228983	+	SRR5874660_peak_11797	16828631	0	0.00762446
Chr1	2305447	2305454	5.831767	-	SRR5874660_peak_235	2305454	0	0.00382621
Chr1	10954416	10954423	6.605903	-	SRR5874660_peak_1368	10954423	0	0.000224719
Chr4	10604698	10604705	6.408293	+	SRR5874660_peak_9276	10604705	0	0.0460837
Chr4	1531880	1531887	5.668526	+	SRR5874660_peak_8425	1531887	0	0
Chr2	15916992	15916999	5.946125	-	SRR5874660_peak_5271	15916999	0	0
Chr1	3575160	3575167	6.218132	-	SRR5874660_peak_359	3575167	0	0
Chr5	26221871	26221878	6.226229	+	SRR5874660_peak_13019	26221878	0	0.000454132
Chr4	5646602	5646609	5.320762	+	SRR5874660_peak_8574	5646609	0	0.000225734
Chr1	12089082	12089089	6.044523	+	SRR5874660_peak_1544	12089089	0	0
Chr4	14444586	14444593	5.452884	+	SRR5874660_peak_9778	14444593	0	0
Chr2	7303564	7303571	5.320762	-	SRR5874660_peak_4036	7303571	0	0
Chr1	30304050	30304057	5.502039	-	SRR5874660_peak_3490	30304057	0	0.00278525
Chr4	15863046	15863053	5.946125	+	SRR5874660_peak_9934	15863053	0	0.0138231
Chr5	8077408	8077415	5.727988	+	SRR5874660_peak_11129	8077415	0	0
Chr4	5650121	5650128	5.656526	+	SRR5874660_peak_8577	5650128	0	0.000508387
Chr2	17599306	17599313	6.713596	+	SRR5874660_peak_5469	17599313	0	0
Chr2	17379387	17379394	5.367185	-	SRR5874660_peak_5443	17379394	0	0
Chr2	6895775	6895782	6.402200	+	SRR5874660_peak_3975	6895782	0	0.00115578
Chr1	22197965	22197972	6.408293	+	SRR5874660_peak_2434	22197972	0	0.0222462
Chr1	5410697	5410704	5.390121	+	SRR5874660_peak_563	5410704	0	0
Chr3	7982415	7982422	5.390121	-	SRR5874660_peak_6574	7982422	0	0
Chr2	18998611	18998618	7.228983	+	SRR5874660_peak_5656	18998618	0.00360847	0.000451059
Chr5	21477062	21477069	6.253515	+	SRR5874660_peak_12392	21477069	0	0
Chr5	17972260	17972267	6.218132	-	SRR5874660_peak_11940	17972267	0.356122	0.059882
Chr1	26541841	26541848	8.648924	-	SRR5874660_peak_3031	26541848	0	0.000228624
Chr5	23022867	23022874	5.269385	-	SRR5874660_peak_12585	23022874	0	0
Chr4	13976047	13976054	5.100497	+	SRR5874660_peak_9721	13976054	0	0
Chr4	7317573	7317580	5.493942	-	SRR5874660_peak_8787	7317580	0	0
Chr3	18353787	18353794	5.223875	+	SRR5874660_peak_7485	18353794	0	0.00115152
Chr1	24537856	24537863	6.647156	+	SRR5874660_peak_2729	24537863	0	0
Chr4	5774969	5774976	6.253515	+	SRR5874660_peak_8597	5774976	0	0
Chr1	19326964	19326971	5.959824	+	SRR5874660_peak_2056	19326971	0	0.0014012
Chr4	386881	386888	8.683580	+	SRR5874660_peak_8239	386888	0.00185787	0.046621
Chr2	18998617	18998624	6.980001	-	SRR5874660_peak_5656	18998624	0	0.0397008
Chr2	449786	449793	5.240719	+	SRR5874660_peak_3588	449793	0.00205233	0.0867738
Chr4	13461176	13461183	5.465005	+	SRR5874660_peak_9652	13461183	0	0
Chr1	28555790	28555797	5.367185	+	SRR5874660_peak_3272	28555797	0	0
Chr1	7612254	7612261	5.731025	+	SRR5874660_peak_850	7612261	0	0
Chr2	18867239	18867246	6.055905	+	SRR5874660_peak_5631	18867246	0	0.031172
Chr2	11860299	11860306	6.605903	-	SRR5874660_peak_4723	11860306	0	0
Chr1	20793601	20793608	5.593979	+	SRR5874660_peak_2253	20793608	0	0
Chr1	4058011	4058018	7.228983	-	SRR5874660_peak_405	4058018	0.00301886	0.059485
Chr3	8518934	8518941	6.605903	+	SRR5874660_peak_6661	8518941	0	0.00521784
Chr3	1726617	1726624	6.218132	-	SRR5874660_peak_5899	1726624	0	0.000978939
Chr2	8269519	8269526	6.253515	+	SRR5874660_peak_4189	8269526	0	0
Chr4	17619048	17619055	5.593979	+	SRR5874660_peak_10141	17619055	0	0.0052816
Chr1	19690529	19690536	5.466995	-	SRR5874660_peak_2110	19690536	0	0.0226065
Chr1	17365353	17365360	5.284849	+	SRR5874660_peak_1787	17365360	0.00780732	0.00256518
Chr1	7141465	7141472	6.021714	-	SRR5874660_peak_782	7141472	0.0589055	0.00736319
Chr2	18819645	18819652	5.551254	+	SRR5874660_peak_5623	18819652	0	0.0491626
Chr1	11391104	11391111	6.298513	+	SRR5874660_peak_1427	11391111	0	0
Chr5	2615875	2615882	5.100497	+	SRR5874660_peak_10533	2615882	0	0
Chr1	11810425	11810432	7.708113	+	SRR5874660_peak_1493	11810432	0	0.00094342
Chr4	16340784	16340791	6.021714	-	SRR5874660_peak_9979	16340791	0.00183066	0.000228833
Chr2	9842995	9843002	5.228480	-	SRR5874660_peak_4440	9843002	0	0.00214809
Chr2	3279549	3279556	5.883320	-	SRR5874660_peak_3837	3279556	0	0
Chr1	18927810	18927817	6.055905	-	SRR5874660_peak_1988	18927817	0	0.000907024
Chr4	393428	393435	5.452884	+	SRR5874660_peak_8241	393435	0	0
Chr5	21533839	21533846	5.883323	+	SRR5874660_peak_12402	21533846	0	0
Chr4	2616913	2616920	6.218132	+	SRR5874660_peak_8504	2616920	0	0
Chr3	21301039	21301046	6.218132	+	SRR5874660_peak_7911	21301046	0	0.000224719
Chr3	2983714	2983721	5.316138	-	SRR5874660_peak_6014	2983721	0	0.000231589
Chr1	29101508	29101515	5.593107	+	SRR5874660_peak_3336	29101515	0	0
Chr1	27211481	27211488	5.096803	-	SRR5874660_peak_3117	27211488	0	0
Chr1	8493181	8493188	5.220383	+	SRR5874660_peak_990	8493188	0	0.0366551
Chr2	17114979	17114986	6.226229	-	SRR5874660_peak_5412	17114986	0.666667	0.108999
Chr5	9480249	9480256	6.075964	+	SRR5874660_peak_11322	9480256	0	0.0057263
Chr2	9917500	9917507	5.699251	-	SRR5874660_peak_4450	9917507	0.00181406	0.000454964
Chr2	6949359	6949366	8.683580	+	SRR5874660_peak_3985	6949366	0	0.00175945
Chr1	26323607	26323614	5.419442	+	SRR5874660_peak_2996	26323614	0	0.0542415
Chr4	6321547	6321554	5.520141	+	SRR5874660_peak_8647	6321554	0	0.00381591
Chr5	9289021	9289028	5.111523	-	SRR5874660_peak_11298	9289028	0	0
Chr1	26091078	26091085	6.298513	-	SRR5874660_peak_2951	26091085	0	0
Chr1	6304140	6304147	6.408830	+	SRR5874660_peak_656	6304147	0	0
Chr2	12682256	12682263	5.240719	+	SRR5874660_peak_4857	12682263	0	0.0169715
Chr2	2764836	2764843	6.226229	+	SRR5874660_peak_3819	2764843	0	0
Chr1	20723298	20723305	5.284588	+	SRR5874660_peak_2244	20723305	0	0.00030248
Chr1	5471368	5471375	5.959824	+	SRR5874660_peak_570	5471375	0	0.00134949
Chr5	14792969	14792976	5.728399	-	SRR5874660_peak_11521	14792976	0	0
Chr2	14534285	14534292	6.235710	-	SRR5874660_peak_5099	14534292	0	0
Chr5	9903453	9903460	5.466995	+	SRR5874660_peak_11374	9903460	0.0653415	0.00940605
Chr1	29233751	29233758	6.980001	-	SRR5874660_peak_3353	29233758	0	0
Chr1	12867126	12867133	5.111523	-	SRR5874660_peak_1605	12867133	0	0
Chr5	763608	763615	5.228480	-	SRR5874660_peak_10348	763615	0	0.0296411
Chr5	16131366	16131373	6.971903	-	SRR5874660_peak_11672	16131373	0	0
Chr5	3514178	3514185	6.997181	+	SRR5874660_peak_10636	3514185	0	0
Chr1	24598527	24598534	5.959824	-	SRR5874660_peak_2737	24598534	0	0
Chr2	3780108	3780115	5.235634	-	SRR5874660_peak_3851	3780115	0	0
Chr4	9443294	9443301	6.921593	-	SRR5874660_peak_9092	9443301	0	0.00818322
Chr2	3261720	3261727	5.235634	+	SRR5874660_peak_3837	3261727	0	0
Chr1	17438631	17438638	5.100780	+	SRR5874660_peak_1798	17438638	0	0
Chr1	20930607	20930614	6.897403	-	SRR5874660_peak_2275	20930614	0	0.00230715
Chr5	442424	442431	6.055905	+	SRR5874660_peak_10308	442431	0	0
Chr4	17944204	17944211	5.206582	-	SRR5874660_peak_10175	17944211	0	0.000382555
Chr4	11878751	11878758	5.210901	+	SRR5874660_peak_9430	11878758	0	0
Chr1	21705376	21705383	5.466995	-	SRR5874660_peak_2373	21705383	0	0
Chr4	10349849	10349856	6.647156	-	SRR5874660_peak_9238	10349856	0	0
Chr1	29809699	29809706	5.000449	-	SRR5874660_peak_3443	29809706	0.0893161	0.0354812
Chr1	10288062	10288069	5.367185	+	SRR5874660_peak_1256	10288069	0	0.00044964
Chr5	5161696	5161703	5.959824	+	SRR5874660_peak_10807	5161703	0.00185443	0.000925299
Chr4	6606422	6606429	5.096803	+	SRR5874660_peak_8676	6606429	0.0202651	0.00276323
Chr4	1509993	1510000	6.980001	+	SRR5874660_peak_8419	1510000	0	0.0160598
Chr3	9536862	9536869	5.111523	-	SRR5874660_peak_6817	9536869	0	0
Chr3	8286855	8286862	7.708113	+	SRR5874660_peak_6632	8286862	0	0
Chr2	10588391	10588398	6.021714	+	SRR5874660_peak_4549	10588398	0.00572242	0.00310858
Chr1	24957645	24957652	5.673150	+	SRR5874660_peak_2795	24957652	0	0
Chr5	19805055	19805062	5.281253	-	SRR5874660_peak_12188	19805062	0	0.00539873
Chr3	16891866	16891873	5.502039	+	SRR5874660_peak_7266	16891873	0	0
Chr2	18699249	18699256	5.220383	-	SRR5874660_peak_5604	18699256	0	0
Chr1	24685834	24685841	6.235710	+	SRR5874660_peak_2757	24685841	0	0
Chr5	359008	359015	6.055905	+	SRR5874660_peak_10301	359015	0	0
Chr1	19699161	19699168	6.226229	-	SRR5874660_peak_2116	19699168	0	0.00960185
Chr1	1432944	1432951	5.100497	-	SRR5874660_peak_146	1432951	0	0
Chr4	14802388	14802395	6.216187	+	SRR5874660_peak_9818	14802395	0	0.000226551
Chr5	15855276	15855283	5.096803	-	SRR5874660_peak_11638	15855283	0	0.00665226
Chr4	16090789	16090796	6.713596	-	SRR5874660_peak_9951	16090796	0	0
Chr4	132902	132909	5.100780	-	SRR5874660_peak_8206	132909	0.00538355	0.00355249
Chr2	18532110	18532117	5.281253	+	SRR5874660_peak_5577	18532117	0	0
Chr5	7377650	7377657	6.021714	+	SRR5874660_peak_11054	7377657	0	0
Chr3	8187796	8187803	5.316138	-	SRR5874660_peak_6617	8187803	0	0.000673955
Chr2	15944020	15944027	6.298513	-	SRR5874660_peak_5278	15944027	0	0
Chr1	24996505	24996512	5.367185	+	SRR5874660_peak_2798	24996512	0.0724444	0.00905555
Chr1	12158939	12158946	5.210901	+	SRR5874660_peak_1553	12158946	0.00306513	0.000383141
Chr5	3798745	3798752	5.375600	+	SRR5874660_peak_10670	3798752	0.00185443	0.00365114
Chr2	3265606	3265613	5.656526	-	SRR5874660_peak_3837	3265613	0	0
Chr1	29898793	29898800	6.997181	+	SRR5874660_peak_3453	29898800	0	0
Chr3	4319474	4319481	5.375600	+	SRR5874660_peak_6111	4319481	0	0.0140205
Chr5	26016718	26016725	8.683580	+	SRR5874660_peak_12987	26016725	0	0
Chr5	18022266	18022273	6.402200	-	SRR5874660_peak_11948	18022273	0	0.0257598
Chr3	2034572	2034579	6.235710	-	SRR5874660_peak_5927	2034579	0	0
Chr2	13145957	13145964	5.466995	-	SRR5874660_peak_4940	13145964	0	0
Chr5	270543	270550	5.220383	-	SRR5874660_peak_10286	270550	0	0
Chr4	16371780	16371787	5.269385	+	SRR5874660_peak_9986	16371787	0	0.000223714
Chr4	7113834	7113841	5.235194	+	SRR5874660_peak_8750	7113841	0	0
Chr3	9359682	9359689	5.320762	+	SRR5874660_peak_6778	9359689	0	0
Chr1	10053327	10053334	5.946125	+	SRR5874660_peak_1222	10053334	0	0
Chr1	26400409	26400416	7.228983	-	SRR5874660_peak_3009	26400416	0	0
Chr1	21998689	21998696	6.408830	+	SRR5874660_peak_2404	21998696	0	0.000275179
Chr3	20684204	20684211	5.520141	-	SRR5874660_peak_7815	20684211	0	0
Chr2	11099681	11099688	7.031372	-	SRR5874660_peak_4620	11099688	0	0
Chr2	3276992	3276999	5.100780	-	SRR5874660_peak_3837	3276999	0	0
Chr1	24135993	24136000	6.253515	+	SRR5874660_peak_2684	24136000	0	0
Chr1	337931	337938	5.223875	-	SRR5874660_peak_46	337938	0	0.000229253
Chr3	1960121	1960128	5.235634	-	SRR5874660_peak_5920	1960128	0	0
Chr2	10712771	10712778	5.502039	-	SRR5874660_peak_4563	10712778	0	0
Chr1	26658732	26658739	5.668526	+	SRR5874660_peak_3050	26658739	0	0
Chr1	302593	302600	5.656526	-	SRR5874660_peak_41	302600	0	0.000451874
Chr3	9007963	9007970	5.367185	+	SRR5874660_peak_6733	9007970	0	0
Chr5	24831454	24831461	5.359088	-	SRR5874660_peak_12819	24831461	0	0.000669937
Chr2	3393976	3393983	7.036108	-	SRR5874660_peak_3846	3393983	0	0
Chr1	20567504	20567511	5.656526	-	SRR5874660_peak_2222	20567511	0	0
Chr1	17945279	17945286	5.390121	+	SRR5874660_peak_1857	17945286	0	0
Chr4	61679	61686	5.883323	+	SRR5874660_peak_8198	61686	0	0.0716795
Chr4	20621	20628	5.223875	-	SRR5874660_peak_8190	20628	0	0
Chr3	16931047	16931054	5.100497	+	SRR5874660_peak_7276	16931054	0	0.000229885
Chr5	18118679	18118686	6.253515	+	SRR5874660_peak_11961	18118686	0	0
Chr5	7931879	7931886	5.590653	+	SRR5874660_peak_11109	7931886	0.0110749	0.00274983
Chr5	642284	642291	6.218132	-	SRR5874660_peak_10329	642291	0	0.000453929
Chr3	4957493	4957500	7.325449	-	SRR5874660_peak_6192	4957500	0	0.00907011
Chr3	1617506	1617513	6.226229	+	SRR5874660_peak_5884	1617513	0	0.000722911
Chr2	3273014	3273021	5.235194	-	SRR5874660_peak_3837	3273021	0	0
Chr1	20624697	20624704	5.648429	+	SRR5874660_peak_2234	20624704	0	0
Chr5	19782481	19782488	6.226229	-	SRR5874660_peak_12186	19782488	0	0.047731
Chr3	20489108	20489115	6.218132	-	SRR5874660_peak_7791	20489115	0.00179453	0.00211547
Chr3	10982578	10982585	5.100497	-	SRR5874660_peak_7026	10982585	0.0215126	0.00404485
Chr5	26141106	26141113	6.971903	-	SRR5874660_peak_13006	26141113	0	0
Chr5	9494193	9494200	5.421443	+	SRR5874660_peak_11325	9494200	0	0.000643911
Chr3	429869	429876	6.971903	+	SRR5874660_peak_5774	429876	0	0
Chr5	15928559	15928566	6.021714	-	SRR5874660_peak_11648	15928566	0	0.00433764
Chr3	21061093	21061100	6.143632	+	SRR5874660_peak_7872	21061100	0	0
Chr3	18872170	18872177	5.946125	-	SRR5874660_peak_7580	18872177	0	0.0595755
Chr5	26555683	26555690	6.218132	-	SRR5874660_peak_13062	26555690	0	0.00183145
Chr1	7847916	7847923	5.404193	-	SRR5874660_peak_892	7847923	0	0.0567296
Chr3	6190445	6190452	6.226229	+	SRR5874660_peak_6355	6190452	0	0.000224719
Chr3	278920	278927	6.605903	-	SRR5874660_peak_5759	278927	0.00194837	0.0435175
Chr2	14488947	14488954	5.024276	+	SRR5874660_peak_5094	14488954	0	0
Chr1	24386467	24386474	5.466995	-	SRR5874660_peak_2710	24386474	0	0
Chr1	19957032	19957039	7.708113	-	SRR5874660_peak_2155	19957039	0	0
Chr4	7846486	7846493	6.921593	-	SRR5874660_peak_8861	7846493	0	0.00928336
Chr1	5089023	5089030	6.253515	+	SRR5874660_peak_529	5089030	0	0
Chr5	26555688	26555695	5.466995	+	SRR5874660_peak_13062	26555695	0	0
Chr4	12829398	12829405	7.228983	+	SRR5874660_peak_9574	12829405	0.00308404	0.000769235
Chr3	22463425	22463432	5.390121	+	SRR5874660_peak_8060	22463432	0	0
Chr5	16166252	16166259	5.235634	+	SRR5874660_peak_11682	16166259	0	0.00223821
Chr5	13901078	13901085	5.593979	+	SRR5874660_peak_11471	13901085	0	0
Chr2	8785811	8785818	5.731025	+	SRR5874660_peak_4259	8785818	0	0
Chr1	7267540	7267547	5.228480	-	SRR5874660_peak_804	7267547	0	0.000447827
Chr5	26399437	26399444	6.298513	+	SRR5874660_peak_13045	26399444	0	0
Chr4	1520514	1520521	7.036108	-	SRR5874660_peak_8422	1520521	0	0.00641439
Chr3	22323302	22323309	5.240719	+	SRR5874660_peak_8039	22323309	0	0
Chr1	11140640	11140647	5.390121	+	SRR5874660_peak_1392	11140647	0	0.000232882
Chr3	20631404	20631411	6.075964	-	SRR5874660_peak_7810	20631411	0	0
Chr3	7770818	7770825	8.683580	-	SRR5874660_peak_6532	7770825	0	0
Chr1	18953606	18953613	7.036108	-	SRR5874660_peak_1999	18953613	0	0
Chr1	20962470	20962477	6.605903	+	SRR5874660_peak_2283	20962477	0.00360522	0.000450653
Chr5	6414267	6414274	6.897403	-	SRR5874660_peak_10950	6414274	0	0
Chr4	6962135	6962142	5.281253	+	SRR5874660_peak_8736	6962142	0	0
Chr3	20378295	20378302	6.647156	-	SRR5874660_peak_7779	20378302	0	0
Chr2	12235826	12235833	6.226229	-	SRR5874660_peak_4786	12235833	0	0
Chr5	23056433	23056440	5.228480	+	SRR5874660_peak_12589	23056440	0	0.00318275
Chr3	15971221	15971228	5.959824	-	SRR5874660_peak_7152	15971228	0	0.000330469
Chr2	647917	647924	5.111523	-	SRR5874660_peak_3623	647924	0	0.0147335
Chr3	22078515	22078522	5.375600	-	SRR5874660_peak_8007	22078522	0	0
Chr2	15158583	15158590	6.408830	-	SRR5874660_peak_5174	15158590	0	0
Chr5	16818121	16818128	6.253515	+	SRR5874660_peak_11794	16818128	0	0.000240731
Chr1	11297266	11297273	7.036108	+	SRR5874660_peak_1412	11297273	0	0.000509684
Chr3	15953308	15953315	6.055905	+	SRR5874660_peak_7150	15953315	0	0.0121514
Chr2	18156407	18156414	6.971903	-	SRR5874660_peak_5532	18156414	0	0
Chr5	22529878	22529885	6.408293	+	SRR5874660_peak_12523	22529885	0	0
Chr5	24953194	24953201	6.410298	+	SRR5874660_peak_12836	24953201	0	0
Chr5	23092270	23092277	5.240719	-	SRR5874660_peak_12602	23092277	0	0
Chr5	13361342	13361349	5.210901	+	SRR5874660_peak_11435	13361349	0	0.000673547
Chr4	13281896	13281903	5.333086	+	SRR5874660_peak_9635	13281903	0	0
Chr3	19706744	19706751	5.281253	-	SRR5874660_peak_7705	19706751	0	0
Chr2	8036985	8036992	5.502039	-	SRR5874660_peak_4146	8036992	0	0.00767428
Chr1	26003766	26003773	5.390121	+	SRR5874660_peak_2940	26003773	0	0
Chr1	18416381	18416388	5.175862	+	SRR5874660_peak_1929	18416388	0	0.000457037
Chr1	7176805	7176812	5.220383	+	SRR5874660_peak_790	7176812	0	0
Chr4	5975205	5975212	6.971903	+	SRR5874660_peak_8613	5975212	0	0
Chr3	20310224	20310231	5.390121	-	SRR5874660_peak_7767	20310231	0	0.000468382
Chr1	4540756	4540763	5.235194	+	SRR5874660_peak_472	4540763	0	0
Chr1	10308546	10308553	5.281253	+	SRR5874660_peak_1265	10308553	0	0.00362336
Chr1	10050775	10050782	5.593107	-	SRR5874660_peak_1221	10050782	0	0.00323264
Chr5	15456436	15456443	7.895152	+	SRR5874660_peak_11591	15456443	0	0
Chr3	4977108	4977115	7.031372	-	SRR5874660_peak_6196	4977115	0	0.000459776
Chr2	3279553	3279560	5.208687	+	SRR5874660_peak_3837	3279560	0	0
Chr5	17730993	17731000	5.390121	+	SRR5874660_peak_11905	17731000	0	0.0026076
Chr5	10674188	10674195	5.100497	-	SRR5874660_peak_11416	10674195	0	0
Chr2	357274	357281	6.253515	+	SRR5874660_peak_3565	357281	0	0.00113239
Chr1	4802052	4802059	5.959824	-	SRR5874660_peak_503	4802059	0	0
Chr4	17872716	17872723	6.055905	-	SRR5874660_peak_10169	17872723	0	0.0229894
Chr4	17249964	17249971	5.656526	-	SRR5874660_peak_10096	17249971	0	0
Chr3	17986960	17986967	6.410298	-	SRR5874660_peak_7438	17986967	0	0
Chr3	2946109	2946116	5.333086	-	SRR5874660_peak_6010	2946116	0	0.0417726
Chr1	17451809	17451816	5.452884	-	SRR5874660_peak_1800	17451816	0	0.00872077
Chr4	9698119	9698126	5.139004	+	SRR5874660_peak_9130	9698126	0	0.000229463
Chr3	17066617	17066624	6.253515	-	SRR5874660_peak_7294	17066624	0	0
Chr2	6949365	6949372	6.971903	-	SRR5874660_peak_3985	6949372	0	0
Chr1	5977501	5977508	5.546956	-	SRR5874660_peak_624	5977508	0	0
Chr2	15511627	15511634	5.269385	+	SRR5874660_peak_5216	15511634	0	0.000227582
Chr5	21585324	21585331	5.235194	-	SRR5874660_peak_12406	21585331	0	0
Chr1	27640915	27640922	5.452884	-	SRR5874660_peak_3159	27640922	0	0.0234229
Chr2	19602391	19602398	5.673150	+	SRR5874660_peak_5732	19602398	0	0
Chr5	16162829	16162836	5.648429	-	SRR5874660_peak_11680	16162836	0	0.00574401
Chr3	23051502	23051509	5.699251	-	SRR5874660_peak_8137	23051509	0	0.000255754
Chr2	5981768	5981775	5.235634	-	SRR5874660_peak_3899	5981775	0	0
Chr2	439287	439294	6.971903	+	SRR5874660_peak_3586	439294	0	0.000230309
Chr5	23355356	23355363	5.502039	+	SRR5874660_peak_12642	23355363	0	0
Chr5	22997253	22997260	6.253515	-	SRR5874660_peak_12581	22997260	0	0.000224518
Chr5	230823	230830	5.208687	-	SRR5874660_peak_10282	230830	0	0
Chr5	7299089	7299096	6.408830	+	SRR5874660_peak_11047	7299096	0	0
Chr1	468867	468874	6.971903	+	SRR5874660_peak_52	468874	0	0.000230309
Chr4	1773637	1773644	5.728399	-	SRR5874660_peak_8438	1773644	0.246778	0.0310782
Chr2	14180486	14180493	5.206582	+	SRR5874660_peak_5058	14180493	0	0
Chr2	17889504	17889511	5.359088	+	SRR5874660_peak_5512	17889511	0	0
Chr2	12487167	12487174	6.713596	-	SRR5874660_peak_4826	12487174	0	0
Chr3	6804773	6804780	5.959824	-	SRR5874660_peak_6422	6804780	0	0
Chr2	13790068	13790075	5.206582	+	SRR5874660_peak_5021	13790075	0	0
Chr2	7836829	7836836	5.192558	+	SRR5874660_peak_4117	7836836	0	0.000248385
Chr2	10426481	10426488	6.218132	+	SRR5874660_peak_4529	10426488	0	0
Chr4	8374366	8374373	5.959824	-	SRR5874660_peak_8935	8374373	0	0
Chr3	8979782	8979789	6.120957	-	SRR5874660_peak_6730	8979789	0	0.0598551
Chr1	5366603	5366610	5.699251	+	SRR5874660_peak_556	5366610	0	0
Chr5	21898641	21898648	5.069055	-	SRR5874660_peak_12446	21898648	0	0
Chr5	2609256	2609263	7.036108	+	SRR5874660_peak_10529	2609263	0	0
Chr1	11928651	11928658	6.226229	+	SRR5874660_peak_1520	11928658	0	0.00487504
Chr5	16135261	16135268	5.500242	+	SRR5874660_peak_11673	16135268	0	0.0133673
Chr3	17138117	17138124	6.218132	-	SRR5874660_peak_7302	17138124	0	0.00160348
Chr1	29743420	29743427	5.367185	-	SRR5874660_peak_3434	29743427	0	0.00328804
Chr1	27273934	27273941	7.170962	+	SRR5874660_peak_3126	27273941	0	0.00638055
Chr3	19142105	19142112	6.055905	+	SRR5874660_peak_7626	19142112	0.00182066	0.000678235
Chr3	10308729	10308736	6.069945	+	SRR5874660_peak_6942	10308736	0	0.000227169
Chr3	1024064	1024071	6.226229	+	SRR5874660_peak_5832	1024071	0	0
Chr2	17777830	17777837	6.055905	+	SRR5874660_peak_5494	17777837	0	0
Chr2	5541410	5541417	7.708113	+	SRR5874660_peak_3877	5541417	0	0
Chr3	23377441	23377448	6.088084	+	SRR5874660_peak_8180	23377448	0	0
Chr2	17225345	17225352	6.253515	+	SRR5874660_peak_5430	17225352	0	0
Chr1	21355456	21355463	8.683580	-	SRR5874660_peak_2342	21355463	0	0.00422284
Chr4	13959463	13959470	5.854552	+	SRR5874660_peak_9720	13959470	0	0
Chr5	21241016	21241023	6.035025	+	SRR5874660_peak_12353	21241023	0	0
Chr3	20611794	20611801	5.452884	-	SRR5874660_peak_7806	20611801	0	0
Chr5	3798756	3798763	6.374101	-	SRR5874660_peak_10670	3798763	0	0
Chr1	28151292	28151299	5.946125	-	SRR5874660_peak_3210	28151299	0	0
Chr3	16446212	16446219	5.452884	-	SRR5874660_peak_7210	16446219	0	0
Chr3	19108917	19108924	5.100780	-	SRR5874660_peak_7621	19108924	0	0
Chr5	16574296	16574303	5.959824	+	SRR5874660_peak_11750	16574303	0.00535472	0.000893054
Chr5	6401199	6401206	5.502039	+	SRR5874660_peak_10949	6401206	0	0.00458666
Chr1	19302522	19302529	5.546956	+	SRR5874660_peak_2050	19302529	0	0
Chr5	23446557	23446564	5.466995	+	SRR5874660_peak_12653	23446564	0	0
Chr5	16451236	16451243	5.466995	+	SRR5874660_peak_11735	16451243	0.0997691	0.0129267
Chr2	13174301	13174308	6.226229	+	SRR5874660_peak_4942	13174308	0	0
Chr2	16561879	16561886	7.325449	-	SRR5874660_peak_5348	16561886	0	0
Chr1	10302011	10302018	5.883323	-	SRR5874660_peak_1260	10302018	0	0
Chr4	8538389	8538396	6.055905	+	SRR5874660_peak_8966	8538396	0	0
Chr2	8673686	8673693	7.708113	-	SRR5874660_peak_4243	8673693	0	0.000903755
Chr4	8012137	8012144	5.466995	+	SRR5874660_peak_8882	8012144	0	0.000230946
Chr1	22039493	22039500	5.375600	-	SRR5874660_peak_2409	22039500	0	0
Chr5	18773755	18773762	5.100497	+	SRR5874660_peak_12046	18773762	0	0
Chr5	16776307	16776314	5.235634	-	SRR5874660_peak_11784	16776314	0	0.00819468
Chr4	12464201	12464208	5.465322	-	SRR5874660_peak_9533	12464208	0	0.000229253
Chr2	9636063	9636070	6.921593	+	SRR5874660_peak_4404	9636070	0	0
Chr1	19302528	19302535	5.069055	+	SRR5874660_peak_2050	19302535	0	0
Chr1	156879	156886	6.055905	-	SRR5874660_peak_16	156886	0	0
Chr5	3287770	3287777	5.404193	+	SRR5874660_peak_10610	3287777	0	0
Chr3	11276965	11276972	8.060500	-	SRR5874660_peak_7056	11276972	0	0.000224518
Chr2	17135470	17135477	5.172391	+	SRR5874660_peak_5414	17135477	0	0
Chr2	15560548	15560555	6.713596	-	SRR5874660_peak_5225	15560555	0	0
Chr2	1482060	1482067	5.502039	-	SRR5874660_peak_3725	1482067	0	0
Chr1	8383218	8383225	6.605903	-	SRR5874660_peak_975	8383225	0	0.000771996
Chr3	16950756	16950763	6.044523	-	SRR5874660_peak_7281	16950763	0	0.00480966
Chr5	221189	221196	6.235710	-	SRR5874660_peak_10278	221196	0	0
Chr5	15475687	15475694	5.333086	-	SRR5874660_peak_11592	15475694	0	0.00646548
Chr4	12611715	12611722	6.235710	+	SRR5874660_peak_9555	12611722	0	0
Chr1	6155870	6155877	6.021714	+	SRR5874660_peak_644	6155877	0	0.0113319
Chr5	370487	370494	5.883320	-	SRR5874660_peak_10302	370494	0	0
Chr5	4445256	4445263	5.390121	+	SRR5874660_peak_10735	4445263	0	0
Chr3	10520427	10520434	6.980001	+	SRR5874660_peak_6977	10520434	0	0.000234411
Chr1	8520211	8520218	6.253515	+	SRR5874660_peak_994	8520218	0	0.000928925
Chr5	24316961	24316968	5.500242	-	SRR5874660_peak_12768	24316968	0	0
Chr2	8169600	8169607	6.971903	-	SRR5874660_peak_4171	8169607	0	0
Chr1	7341795	7341802	5.228480	-	SRR5874660_peak_814	7341802	0	0
