GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0051234	P	establishment of localization	49	628	516	5668	0.88	1	// Niben101Scf01232g01005.1 // Niben101Scf15372g00003.1 // Niben101Scf00160g10028.1 // Niben101Scf03747g04002.1 // Niben101Scf03414g02003.1 // Niben101Scf11790g01008.1 // Niben101Scf06280g00009.1 // Niben101Scf09203g01012.1 // Niben101Scf02665g01002.1 // Niben101Scf02971g01014.1 // Niben101Scf02971g01008.1 // Niben101Scf06068g01005.1 // Niben101Scf15809g03001.1 // Niben101Scf02790g05007.1 // Niben101Scf00257g00006.1 // Niben101Scf03526g01002.1 // Niben101Scf01384g00008.1 // Niben101Scf02249g03015.1 // Niben101Scf02520g00006.1 // Niben101Scf02381g06003.1 // Niben101Scf04384g05018.1 // Niben101Scf03194g01013.1 // Niben101Scf01073g07006.1 // Niben101Scf03804g09002.1 // Niben101Scf02979g02005.1 // Niben101Scf16691g00007.1 // Niben101Scf03284g05005.1 // Niben101Scf00629g01001.1 // Niben101Scf00839g01010.1 // Niben101Scf03797g00013.1 // Niben101Scf02968g01005.1 // Niben101Scf04407g00002.1 // Niben101Scf01221g17005.1 // Niben101Scf06176g04001.1 // Niben101Scf01024g02004.1 // Niben101Scf01991g01021.1 // Niben101Scf04820g02009.1 // Niben101Scf14859g00005.1 // Niben101Scf19062g00009.1 // Niben101Scf02762g01004.1 // Niben101Scf01399g00012.1 // Niben101Scf07261g01010.1 // Niben101Scf09644g01003.1 // Niben101Scf00688g02001.1 // Niben101Scf13254g00005.1 // Niben101Scf03576g01033.1 // Niben101Scf37888g00001.1 // Niben101Scf05929g02003.1 // Niben101Scf05343g01007.1 
GO:0044271	P	cellular nitrogen compound biosynthetic process	15	628	127	5668	0.45	1	// Niben101Scf10305g01003.1 // Niben101Scf03856g03009.1 // Niben101Scf09424g03005.1 // Niben101Scf09869g01021.1 // Niben101Scf00063g13014.1 // Niben101Scf15549g00002.1 // Niben101Scf12676g00006.1 // Niben101Scf01970g08013.1 // Niben101Scf00795g00009.1 // Niben101Scf01728g00004.1 // Niben101Scf07267g02006.1 // Niben101Scf00390g01010.1 // Niben101Scf04388g00011.1 // Niben101Scf03068g00024.1 // Niben101Scf10434g00020.1 
GO:0046907	P	intracellular transport	5	628	80	5668	0.94	1	// Niben101Scf06280g00009.1 // Niben101Scf09203g01012.1 // Niben101Scf02249g03015.1 // Niben101Scf02790g05007.1 // Niben101Scf03747g04002.1 
GO:0046394	P	carboxylic acid biosynthetic process	10	628	97	5668	0.63	1	// Niben101Scf03330g00013.1 // Niben101Scf16082g00007.1 // Niben101Scf01232g03010.1 // Niben101Scf07072g01010.1 // Niben101Scf01395g01005.1 // Niben101Scf08804g01011.1 // Niben101Scf05912g02006.1 // Niben101Scf01553g01001.1 // Niben101Scf05372g02001.1 // Niben101Scf03114g06003.1 
GO:0050896	P	response to stimulus	18	628	133	5668	0.25	1	// Niben101Scf02156g02007.1 // Niben101Scf01639g04001.1 // Niben101Scf18343g00008.1 // Niben101Scf01167g05010.1 // Niben101Scf00839g01010.1 // Niben101Scf08341g10005.1 // Niben101Scf06590g00003.1 // Niben101Scf01775g01019.1 // Niben101Scf03662g00006.1 // Niben101Scf02751g04010.1 // Niben101Scf00185g01001.1 // Niben101Scf05385g04007.1 // Niben101Scf08390g06006.1 // Niben101Scf06280g00009.1 // Niben101Scf00894g01014.1 // Niben101Scf03923g03003.1 // Niben101Scf11767g02019.1 // Niben101Scf04313g01012.1 
GO:0006950	P	response to stress	14	628	110	5668	0.35	1	// Niben101Scf02156g02007.1 // Niben101Scf01639g04001.1 // Niben101Scf18343g00008.1 // Niben101Scf01167g05010.1 // Niben101Scf08341g10005.1 // Niben101Scf06590g00003.1 // Niben101Scf05385g04007.1 // Niben101Scf03662g00006.1 // Niben101Scf02751g04010.1 // Niben101Scf00185g01001.1 // Niben101Scf08390g06006.1 // Niben101Scf00894g01014.1 // Niben101Scf03923g03003.1 // Niben101Scf04313g01012.1 
GO:0006519	P	cellular amino acid and derivative metabolic process	5	628	202	5668	1	1	// Niben101Scf00390g01010.1 // Niben101Scf17701g01014.1 // Niben101Scf03839g04019.1 // Niben101Scf04292g05001.1 // Niben101Scf07935g00006.1 
GO:0016310	P	phosphorylation	41	628	330	5668	0.26	1	// Niben101Scf08721g01029.1 // Niben101Scf05437g03027.1 // Niben101Scf00023g08011.1 // Niben101Scf18343g00008.1 // Niben101Scf03080g02011.1 // Niben101Scf15372g00003.1 // Niben101Scf04878g00030.1 // Niben101Scf12308g00005.1 // Niben101Scf00799g05006.1 // Niben101Scf16089g00014.1 // Niben101Scf03685g00003.1 // Niben101Scf13962g01007.1 // Niben101Scf11767g02019.1 // Niben101Scf01078g00027.1 // Niben101Scf07078g00002.1 // Niben101Scf06682g00002.1 // Niben101Scf06184g00008.1 // Niben101Scf01071g03021.1 // Niben101Scf01962g00008.1 // Niben101Scf19517g00019.1 // Niben101Scf02908g06009.1 // Niben101Scf00209g00010.1 // Niben101Scf06603g01009.1 // Niben101Scf10970g00025.1 // Niben101Scf13995g01003.1 // Niben101Scf00231g06004.1 // Niben101Scf09906g01003.1 // Niben101Scf05827g01010.1 // Niben101Scf16106g00003.1 // Niben101Scf06565g03013.1 // Niben101Scf02289g10027.1 // Niben101Scf11721g00002.1 // Niben101Scf02738g03012.1 // Niben101Scf01399g00012.1 // Niben101Scf05542g00010.1 // Niben101Scf07017g00005.1 // Niben101Scf09153g02001.1 // Niben101Scf11142g00012.1 // Niben101Scf06909g04005.1 // Niben101Scf06902g02019.1 // Niben101Scf01888g06014.1 
GO:0044042	P	glucan metabolic process	6	628	24	5668	0.072	1	// Niben101Scf06966g01011.1 // Niben101Scf05702g02010.1 // Niben101Scf07244g01004.1 // Niben101Scf02990g05004.1 // Niben101Scf04739g00001.1 // Niben101Scf05060g04009.1 
GO:0044248	P	cellular catabolic process	10	628	147	5668	0.96	1	// Niben101Scf02156g02007.1 // Niben101Scf03307g06003.1 // Niben101Scf05688g08010.1 // Niben101Scf06799g02002.1 // Niben101Scf17701g01014.1 // Niben101Scf03839g04019.1 // Niben101Scf00774g01026.1 // Niben101Scf00894g01014.1 // Niben101Scf14282g00009.1 // Niben101Scf00163g23018.1 
GO:0044249	P	cellular biosynthetic process	96	628	1082	5668	0.99	1	// Niben101Scf12676g00006.1 // Niben101Scf04292g05001.1 // Niben101Scf01357g00014.1 // Niben101Scf01830g01027.1 // Niben101Scf15372g00003.1 // Niben101Scf03298g04008.1 // Niben101Scf01177g01001.1 // Niben101Scf05411g02017.1 // Niben101Scf04323g04024.1 // Niben101Scf16007g00011.1 // Niben101Scf08341g10005.1 // Niben101Scf00577g11004.1 // Niben101Scf03115g03025.1 // Niben101Scf00872g03005.1 // Niben101Scf03856g03009.1 // Niben101Scf09869g01021.1 // Niben101Scf01775g01019.1 // Niben101Scf01232g03010.1 // Niben101Scf03840g02006.1 // Niben101Scf08149g01007.1 // Niben101Scf12983g01008.1 // Niben101Scf15549g00002.1 // Niben101Scf16082g00007.1 // Niben101Scf01326g00005.1 // Niben101Scf00530g06012.1 // Niben101Scf00063g13014.1 // Niben101Scf10305g01003.1 // Niben101Scf01173g00005.1 // Niben101Scf03068g00024.1 // Niben101Scf03330g00013.1 // Niben101Scf01386g02004.1 // Niben101Scf09703g03004.1 // Niben101Scf05372g02001.1 // Niben101Scf03070g06001.1 // Niben101Scf05883g00008.1 // Niben101Scf03114g06003.1 // Niben101Scf10785g01013.1 // Niben101Scf14115g01004.1 // Niben101Scf12159g09021.1 // Niben101Scf12245g00002.1 // Niben101Scf01553g01001.1 // Niben101Scf01640g02011.1 // Niben101Scf06249g04003.1 // Niben101Scf02207g11011.1 // Niben101Scf06966g01011.1 // Niben101Scf02264g01003.1 // Niben101Scf01269g08007.1 // Niben101Scf10575g00008.1 // Niben101Scf07182g04010.1 // Niben101Scf03886g02010.1 // Niben101Scf08060g00005.1 // Niben101Scf01252g04009.1 // Niben101Scf14282g00009.1 // Niben101Scf01639g04001.1 // Niben101Scf04664g02003.1 // Niben101Scf10434g00020.1 // Niben101Scf07267g02006.1 // Niben101Scf06378g04004.1 // Niben101Scf01477g01009.1 // Niben101Scf02381g03005.1 // Niben101Scf04099g08003.1 // Niben101Scf03662g00006.1 // Niben101Scf07817g01007.1 // Niben101Scf04990g00010.1 // Niben101Scf01728g00004.1 // Niben101Scf03923g03003.1 // Niben101Scf04313g01012.1 // Niben101Scf05584g02016.1 // Niben101Scf01399g00012.1 // Niben101Scf07261g01014.1 // Niben101Scf00090g02002.1 // Niben101Scf09424g03005.1 // Niben101Scf01970g08013.1 // Niben101Scf02511g05005.1 // Niben101Scf01721g08007.1 // Niben101Scf07072g01010.1 // Niben101Scf01961g02007.1 // Niben101Scf07935g00006.1 // Niben101Scf01395g01005.1 // Niben101Scf08811g00007.1 // Niben101Scf05912g02006.1 // Niben101Scf00246g04005.1 // Niben101Scf03150g06002.1 // Niben101Scf05060g04009.1 // Niben101Scf06117g01012.1 // Niben101Scf03576g01034.1 // Niben101Scf04739g00001.1 // Niben101Scf00795g00009.1 // Niben101Scf13758g00012.1 // Niben101Scf00271g09019.1 // Niben101Scf08804g01011.1 // Niben101Scf00390g01010.1 // Niben101Scf04388g00011.1 // Niben101Scf02044g08008.1 // Niben101Scf08544g01023.1 // Niben101Scf00170g05001.1 
GO:0034641	P	cellular nitrogen compound metabolic process	18	628	241	5668	0.97	1	// Niben101Scf10305g01003.1 // Niben101Scf03856g03009.1 // Niben101Scf04292g05001.1 // Niben101Scf09869g01021.1 // Niben101Scf00063g13014.1 // Niben101Scf03839g04019.1 // Niben101Scf15549g00002.1 // Niben101Scf07935g00006.1 // Niben101Scf12676g00006.1 // Niben101Scf01970g08013.1 // Niben101Scf00795g00009.1 // Niben101Scf01728g00004.1 // Niben101Scf09424g03005.1 // Niben101Scf07267g02006.1 // Niben101Scf00390g01010.1 // Niben101Scf04388g00011.1 // Niben101Scf03068g00024.1 // Niben101Scf10434g00020.1 
GO:0034645	P	cellular macromolecule biosynthetic process	58	628	773	5668	1	1	// Niben101Scf01639g04001.1 // Niben101Scf04664g02003.1 // Niben101Scf01357g00014.1 // Niben101Scf01830g01027.1 // Niben101Scf03923g03003.1 // Niben101Scf03298g04008.1 // Niben101Scf01173g00005.1 // Niben101Scf03840g02006.1 // Niben101Scf02511g05005.1 // Niben101Scf06378g04004.1 // Niben101Scf04292g05001.1 // Niben101Scf01177g01001.1 // Niben101Scf04323g04024.1 // Niben101Scf09703g03004.1 // Niben101Scf01477g01009.1 // Niben101Scf01721g08007.1 // Niben101Scf08811g00007.1 // Niben101Scf08341g10005.1 // Niben101Scf03070g06001.1 // Niben101Scf01961g02007.1 // Niben101Scf03115g03025.1 // Niben101Scf04099g08003.1 // Niben101Scf03150g06002.1 // Niben101Scf05883g00008.1 // Niben101Scf03662g00006.1 // Niben101Scf00577g11004.1 // Niben101Scf03576g01034.1 // Niben101Scf04739g00001.1 // Niben101Scf04990g00010.1 // Niben101Scf13758g00012.1 // Niben101Scf01775g01019.1 // Niben101Scf10785g01013.1 // Niben101Scf14115g01004.1 // Niben101Scf12159g09021.1 // Niben101Scf12245g00002.1 // Niben101Scf01640g02011.1 // Niben101Scf05411g02017.1 // Niben101Scf04313g01012.1 // Niben101Scf06249g04003.1 // Niben101Scf02207g11011.1 // Niben101Scf05584g02016.1 // Niben101Scf06966g01011.1 // Niben101Scf00872g03005.1 // Niben101Scf08149g01007.1 // Niben101Scf16007g00011.1 // Niben101Scf02044g08008.1 // Niben101Scf01269g08007.1 // Niben101Scf05060g04009.1 // Niben101Scf12983g01008.1 // Niben101Scf08544g01023.1 // Niben101Scf07817g01007.1 // Niben101Scf02264g01003.1 // Niben101Scf01326g00005.1 // Niben101Scf08060g00005.1 // Niben101Scf06117g01012.1 // Niben101Scf00090g02002.1 // Niben101Scf00170g05001.1 // Niben101Scf00530g06012.1 
GO:0006139	P	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	64	628	609	5668	0.69	1	// Niben101Scf00170g05001.1 // Niben101Scf02156g02007.1 // Niben101Scf01639g04001.1 // Niben101Scf04664g02003.1 // Niben101Scf01357g00014.1 // Niben101Scf01830g01027.1 // Niben101Scf15372g00003.1 // Niben101Scf03923g03003.1 // Niben101Scf03298g04008.1 // Niben101Scf08390g06006.1 // Niben101Scf01173g00005.1 // Niben101Scf02511g05005.1 // Niben101Scf06378g04004.1 // Niben101Scf04292g05001.1 // Niben101Scf12725g00029.1 // Niben101Scf01961g02007.1 // Niben101Scf01177g01001.1 // Niben101Scf09703g03004.1 // Niben101Scf01477g01009.1 // Niben101Scf01721g08007.1 // Niben101Scf08811g00007.1 // Niben101Scf08341g10005.1 // Niben101Scf03070g06001.1 // Niben101Scf02381g03005.1 // Niben101Scf03115g03025.1 // Niben101Scf04099g08003.1 // Niben101Scf03150g06002.1 // Niben101Scf05883g00008.1 // Niben101Scf03662g00006.1 // Niben101Scf00577g11004.1 // Niben101Scf03576g01034.1 // Niben101Scf04990g00010.1 // Niben101Scf13758g00012.1 // Niben101Scf01775g01019.1 // Niben101Scf01167g05010.1 // Niben101Scf00894g01014.1 // Niben101Scf10785g01013.1 // Niben101Scf14115g01004.1 // Niben101Scf12159g09021.1 // Niben101Scf02264g01003.1 // Niben101Scf12245g00002.1 // Niben101Scf02751g04010.1 // Niben101Scf01847g01012.1 // Niben101Scf05411g02017.1 // Niben101Scf04313g01012.1 // Niben101Scf06249g04003.1 // Niben101Scf02207g11011.1 // Niben101Scf05584g02016.1 // Niben101Scf01399g00012.1 // Niben101Scf08149g01007.1 // Niben101Scf16007g00011.1 // Niben101Scf02044g08008.1 // Niben101Scf03365g03011.1 // Niben101Scf08544g01023.1 // Niben101Scf07817g01007.1 // Niben101Scf00872g03005.1 // Niben101Scf01326g00005.1 // Niben101Scf08060g00005.1 // Niben101Scf05177g02002.1 // Niben101Scf06117g01012.1 // Niben101Scf00090g02002.1 // Niben101Scf00864g00004.1 // Niben101Scf00530g06012.1 // Niben101Scf12983g01008.1 
GO:0009057	P	macromolecule catabolic process	8	628	133	5668	0.98	1	// Niben101Scf02156g02007.1 // Niben101Scf03307g06003.1 // Niben101Scf05688g08010.1 // Niben101Scf06799g02002.1 // Niben101Scf00894g01014.1 // Niben101Scf00774g01026.1 // Niben101Scf14282g00009.1 // Niben101Scf00163g23018.1 
GO:0006810	P	transport	49	628	516	5668	0.88	1	// Niben101Scf01232g01005.1 // Niben101Scf15372g00003.1 // Niben101Scf00160g10028.1 // Niben101Scf03747g04002.1 // Niben101Scf03414g02003.1 // Niben101Scf11790g01008.1 // Niben101Scf06280g00009.1 // Niben101Scf09203g01012.1 // Niben101Scf02665g01002.1 // Niben101Scf02971g01014.1 // Niben101Scf02971g01008.1 // Niben101Scf06068g01005.1 // Niben101Scf15809g03001.1 // Niben101Scf02790g05007.1 // Niben101Scf00257g00006.1 // Niben101Scf03526g01002.1 // Niben101Scf01384g00008.1 // Niben101Scf02249g03015.1 // Niben101Scf02520g00006.1 // Niben101Scf02381g06003.1 // Niben101Scf04384g05018.1 // Niben101Scf03194g01013.1 // Niben101Scf01073g07006.1 // Niben101Scf03804g09002.1 // Niben101Scf02979g02005.1 // Niben101Scf16691g00007.1 // Niben101Scf03284g05005.1 // Niben101Scf00629g01001.1 // Niben101Scf00839g01010.1 // Niben101Scf03797g00013.1 // Niben101Scf02968g01005.1 // Niben101Scf04407g00002.1 // Niben101Scf01221g17005.1 // Niben101Scf06176g04001.1 // Niben101Scf01024g02004.1 // Niben101Scf01991g01021.1 // Niben101Scf04820g02009.1 // Niben101Scf14859g00005.1 // Niben101Scf19062g00009.1 // Niben101Scf02762g01004.1 // Niben101Scf01399g00012.1 // Niben101Scf07261g01010.1 // Niben101Scf09644g01003.1 // Niben101Scf00688g02001.1 // Niben101Scf13254g00005.1 // Niben101Scf03576g01033.1 // Niben101Scf37888g00001.1 // Niben101Scf05929g02003.1 // Niben101Scf05343g01007.1 
GO:0006508	P	proteolysis	11	628	204	5668	1	1	// Niben101Scf02772g04001.1 // Niben101Scf06769g03007.1 // Niben101Scf03309g05002.1 // Niben101Scf00894g01014.1 // Niben101Scf00774g01026.1 // Niben101Scf05486g01003.1 // Niben101Scf06123g01018.1 // Niben101Scf02156g02007.1 // Niben101Scf02175g03015.1 // Niben101Scf08921g02018.1 // Niben101Scf04007g05005.1 
GO:0051641	P	cellular localization	5	628	103	5668	0.99	1	// Niben101Scf06280g00009.1 // Niben101Scf09203g01012.1 // Niben101Scf02249g03015.1 // Niben101Scf02790g05007.1 // Niben101Scf03747g04002.1 
GO:0015672	P	monovalent inorganic cation transport	7	628	79	5668	0.77	1	// Niben101Scf02979g02005.1 // Niben101Scf02762g01004.1 // Niben101Scf01399g00012.1 // Niben101Scf00629g01001.1 // Niben101Scf15372g00003.1 // Niben101Scf01024g02004.1 // Niben101Scf14859g00005.1 
GO:0044275	P	cellular carbohydrate catabolic process	5	628	79	5668	0.93	1	// Niben101Scf00163g23018.1 // Niben101Scf14282g00009.1 // Niben101Scf03307g06003.1 // Niben101Scf05688g08010.1 // Niben101Scf06799g02002.1 
GO:0006720	P	isoprenoid metabolic process	5	628	26	5668	0.19	1	// Niben101Scf01553g01001.1 // Niben101Scf00246g04005.1 // Niben101Scf01386g02004.1 // Niben101Scf10575g00008.1 // Niben101Scf16082g00007.1 
GO:0043687	P	post-translational protein modification	46	628	329	5668	0.078	1	// Niben101Scf05437g03027.1 // Niben101Scf00023g08011.1 // Niben101Scf18343g00008.1 // Niben101Scf03080g02011.1 // Niben101Scf05158g01021.1 // Niben101Scf04878g00030.1 // Niben101Scf12308g00005.1 // Niben101Scf02738g03012.1 // Niben101Scf16089g00014.1 // Niben101Scf11778g01014.1 // Niben101Scf08447g09007.1 // Niben101Scf13962g01007.1 // Niben101Scf06682g00002.1 // Niben101Scf01078g00027.1 // Niben101Scf07078g00002.1 // Niben101Scf07017g00005.1 // Niben101Scf06184g00008.1 // Niben101Scf01071g03021.1 // Niben101Scf01962g00008.1 // Niben101Scf00795g00009.1 // Niben101Scf02908g06009.1 // Niben101Scf00209g00010.1 // Niben101Scf06603g01009.1 // Niben101Scf03856g03009.1 // Niben101Scf10970g00025.1 // Niben101Scf13995g01003.1 // Niben101Scf00231g06004.1 // Niben101Scf06909g04005.1 // Niben101Scf09906g01003.1 // Niben101Scf01775g01019.1 // Niben101Scf05827g01010.1 // Niben101Scf05617g01021.1 // Niben101Scf01728g00004.1 // Niben101Scf16106g00003.1 // Niben101Scf06565g03013.1 // Niben101Scf07757g00006.1 // Niben101Scf02289g10027.1 // Niben101Scf12935g00040.1 // Niben101Scf11721g00002.1 // Niben101Scf03685g00003.1 // Niben101Scf00228g06003.1 // Niben101Scf05542g00010.1 // Niben101Scf11142g00012.1 // Niben101Scf02730g01006.1 // Niben101Scf01392g01001.1 // Niben101Scf06902g02019.1 
